campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSB,SBTL_FISH,2008,2008,SCI_CAVERN_POINT_E,34.054283,-119.566867,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2019,2019,SCI_CAVERN_POINT_E,34.054283,-119.566867,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2018,2018,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2017,2017,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2015,2015,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2015,2015,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SIZEFREQ,2012,2012,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SIZEFREQ,2014,2014,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2014,2014,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2009,2009,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2011,2011,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SIZEFREQ,2011,2011,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2009,2009,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2013,2013,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2007,2007,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2012,2012,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2007,2007,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2009,2009,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH_NPS,2008,2008,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2011,2011,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2019,2019,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_QUAD,2007,2007,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2018,2018,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2017,2017,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2016,2016,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2016,2016,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2015,2015,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2014,2014,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2010,2010,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2010,2010,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2013,2013,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2012,2012,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2011,2011,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2006,2006,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2010,2010,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2005,2005,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2009,2009,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2019,2019,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2014,2014,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_SWATH,2007,2007,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2018,2018,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2017,2017,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2012,2012,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC_NPS,2008,2008,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2016,2016,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2008,2008,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_UPC,2019,2019,SCI_CAVERN_POINT_W,34.05275,-119.5713,Scorpion SMR,SMR,MPA
UCSB,SBTL_FISH,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2015,2015,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2016,2016,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2015,2015,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2014,2014,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2012,2012,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2011,2011,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2009,2009,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2011,2011,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2009,2009,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2013,2013,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2004,2004,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2018,2018,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2017,2017,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2016,2016,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2018,2018,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIW08,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIW07,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIF07,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2015,2015,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2017,2017,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2016,2016,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2014,2014,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2010,2010,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2013,2013,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2004,2004,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2012,2012,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2011,2011,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2006,2006,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2010,2010,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2004,2004,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2009,2009,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2019,2019,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2018,2018,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2006,2006,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2005,2005,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2017,2017,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2004,2004,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2009,2009,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2016,2016,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIW08,2008,2008,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIW07,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIF07,2007,2007,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2019,2019,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2014,2014,SCI_COCHE_POINT_E,34.044933,-119.6014,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2017,2017,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2015,2015,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2015,2015,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2014,2014,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2014,2014,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2012,2012,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2011,2011,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2005,2005,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2009,2009,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2013,2013,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2006,2006,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIF07,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2004,2004,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2004,2004,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SIZEFREQ,2016,2016,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIW08,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIW07,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH_CEQIF07,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2018,2018,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2017,2017,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2005,2005,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2016,2016,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2015,2015,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2005,2005,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2014,2014,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2010,2010,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2013,2013,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_QUAD,2004,2004,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2016,2016,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2012,2012,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2011,2011,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2006,2006,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2010,2010,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIW08,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2009,2009,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2009,2009,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2019,2019,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2008,2008,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2018,2018,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2006,2006,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2016,2016,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2019,2019,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2005,2005,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2017,2017,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2004,2004,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_WINTERFISH,2009,2009,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC_CEQIW07,2007,2007,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_UPC,2018,2018,SCI_COCHE_POINT_W,34.04265,-119.604,Scorpion SMR,reference,reference
UCSB,SBTL_FISH,2015,2015,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2015,2015,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2014,2014,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2012,2012,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2014,2014,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2012,2012,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2005,2005,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2007,2007,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2010,2010,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2011,2011,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2010,2010,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2009,2009,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2008,2008,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2006,2006,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2008,2008,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2017,2017,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2003,2003,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2004,2004,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2001,2001,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SWATH,2003,2003,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2006,2006,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_QUAD,2010,2010,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2007,2007,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2012,2012,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2005,2005,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2004,2004,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2003,2003,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_QUAD,2009,2009,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2002,2002,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_UPC,2001,2001,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_QUAD,2008,2008,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2011,2011,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SWATH,2019,2019,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_QUAD,2007,2007,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SWATH,2018,2018,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SWATH,2017,2017,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_QUAD,2006,2006,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_WINTERFISH,2008,2008,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_SWATH,2015,2015,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
UCSB,SBTL_FISH,2016,2016,SCI_FORNEY_E,34.051483,-119.909667,Painted Cave SMCA,reference,reference
